end_time,stagnant_time,provider,num_pickedup_LimeLime,num_pickedup_LimeBird,num_pickedup_BirdLime,num_pickedup_BirdBird
2019-06-14T16:41:07Z,1.05194444444444,Bird,0,0,33,22
2019-06-15T04:11:43Z,12.54,Bird,0,0,153,32
2019-06-14T15:42:47Z,0.0327777777777778,Bird,0,0,3,0
2019-06-14T16:28:33Z,0.775833333333333,Bird,0,0,23,14
2019-06-14T23:47:37Z,8.09083333333333,Bird,0,0,151,30
2019-06-14T17:02:27Z,1.27694444444444,Lime,33,28,0,0
2019-06-14T18:24:18Z,2.63694444444444,Lime,85,28,0,0
2019-06-15T04:26:39Z,12.5783333333333,Bird,0,0,144,29
2019-06-15T16:59:16Z,25.09,Bird,0,0,291,254
2019-06-14T17:26:22Z,1.53583333333333,Lime,45,27,0,0
2019-06-14T17:09:50Z,1.25361111111111,Bird,0,0,32,27
2019-06-14T17:30:42Z,1.59972222222222,Lime,53,27,0,0
2019-06-14T15:58:14Z,0.0447222222222222,Lime,1,1,0,0
2019-06-14T16:12:30Z,0.272777777777778,Lime,12,8,0,0
2019-06-14T16:12:12Z,0.264444444444444,Lime,11,8,0,0
2019-06-14T16:31:00Z,0.521944444444444,Lime,13,10,0,0
2019-06-15T04:23:14Z,12.3813888888889,Bird,0,0,139,26
2019-06-14T16:20:02Z,0.312222222222222,Bird,0,0,8,7
2019-06-14T17:49:40Z,1.78111111111111,Lime,62,24,0,0
2019-06-14T16:26:20Z,0.385555555555556,Lime,6,8,0,0
2019-06-15T06:21:54Z,14.2952777777778,Bird,0,0,136,28
2019-06-14T16:11:28Z,0.0991666666666667,Lime,3,3,0,0
2019-06-15T14:19:24Z,22.2086111111111,Bird,0,0,225,160
2019-06-14T17:25:18Z,1.30388888888889,Lime,36,21,0,0
2019-06-14T16:38:28Z,0.520833333333333,Lime,13,10,0,0
2019-06-15T13:28:14Z,21.3286111111111,Bird,0,0,203,135
2019-06-14T17:35:38Z,1.43416666666667,Lime,48,20,0,0
2019-06-14T17:57:47Z,1.80222222222222,Bird,0,0,64,20
2019-06-14T20:31:55Z,4.34722222222222,Lime,133,19,0,0
2019-06-15T06:55:52Z,14.745,Bird,0,0,135,24
2019-06-14T19:48:39Z,3.61916666666667,Lime,124,19,0,0
2019-06-15T07:26:27Z,15.2291666666667,Bird,0,0,133,26
2019-06-14T16:54:03Z,0.681666666666667,Lime,13,15,0,0
2019-06-14T19:56:02Z,3.705,Lime,127,19,0,0
2019-06-14T18:22:10Z,2.13722222222222,Lime,66,19,0,0
2019-06-14T19:09:45Z,2.91277777777778,Lime,99,19,0,0
2019-06-14T17:24:30Z,1.1,Lime,30,18,0,0
2019-06-14T17:00:08Z,0.646111111111111,Bird,0,0,15,17
2019-06-14T16:55:52Z,0.553055555555556,Lime,14,13,0,0
2019-06-15T12:06:11Z,19.6766666666667,Bird,0,0,159,87
2019-06-14T16:51:05Z,0.423055555555556,Lime,12,10,0,0
2019-06-15T04:22:23Z,11.9213888888889,Bird,0,0,128,16
2019-06-14T19:24:38Z,2.90194444444444,Lime,101,15,0,0
2019-06-14T23:09:23Z,6.63944444444444,Bird,0,0,125,15
2019-06-14T17:01:37Z,0.500833333333333,Bird,0,0,10,14
2019-06-14T17:22:35Z,0.848055555555556,Lime,23,14,0,0
2019-06-14T17:22:36Z,0.848055555555556,Lime,23,14,0,0
2019-06-14T16:46:36Z,0.241666666666667,Bird,0,0,7,6
2019-06-14T17:26:51Z,0.903055555555556,Lime,29,14,0,0
2019-06-14T17:13:29Z,0.644166666666667,Lime,17,13,0,0
2019-06-14T17:20:58Z,0.739722222222222,Lime,20,11,0,0
2019-06-14T17:21:14Z,0.725555555555556,Lime,20,11,0,0
2019-06-14T17:52:32Z,1.21222222222222,Lime,49,11,0,0
2019-06-14T23:27:11Z,6.78611111111111,Bird,0,0,120,11
2019-06-14T18:51:13Z,2.18138888888889,Lime,78,11,0,0
2019-06-14T20:41:12Z,4.0025,Lime,120,11,0,0
2019-06-14T17:23:04Z,0.693611111111111,Lime,18,10,0,0
2019-06-14T16:57:04Z,0.258333333333333,Bird,0,0,5,6
2019-06-14T19:44:23Z,3.03194444444444,Bird,0,0,107,9
2019-06-14T18:50:51Z,2.11083333333333,Lime,75,8,0,0
2019-06-14T17:16:28Z,0.505,Lime,12,8,0,0
2019-06-16T09:43:19Z,40.9275,Bird,0,0,328,255
2019-06-14T17:03:22Z,0.253333333333333,Lime,4,7,0,0
2019-06-15T04:28:49Z,11.5763888888889,Bird,0,0,117,5
2019-06-15T12:33:00Z,19.6411111111111,Bird,0,0,155,89
2019-06-14T19:24:04Z,2.45805555555556,Lime,90,4,0,0
2019-06-14T17:40:38Z,0.733888888888889,Lime,34,4,0,0
2019-06-14T17:40:50Z,0.734722222222222,Lime,35,4,0,0
2019-06-15T12:21:39Z,19.3886111111111,Bird,0,0,148,82
2019-06-14T23:02:52Z,6.06416666666667,Bird,0,0,115,2
2019-06-15T11:21:51Z,18.3372222222222,Bird,0,0,134,54
2019-06-15T11:50:33Z,18.8005555555556,Bird,0,0,137,62
2019-06-14T20:44:17Z,3.68416666666667,Bird,0,0,114,0
2019-06-14T19:21:04Z,2.23166666666667,Lime,85,0,0,0
2019-06-14T17:50:22Z,0.708611111111111,Lime,38,0,0,0
2019-06-15T10:30:26Z,17.3752777777778,Bird,0,0,123,37
2019-06-15T11:38:41Z,18.4977777777778,Bird,0,0,132,57
2019-06-14T18:31:22Z,1.35361111111111,Lime,59,0,0,0
2019-06-14T19:37:16Z,2.4475,Lime,93,0,0,0
2019-06-15T11:03:33Z,17.88,Bird,0,0,128,46
2019-06-14T17:47:12Z,0.582777777777778,Lime,34,0,0,0
2019-06-14T17:31:42Z,0.316111111111111,Lime,22,0,0,0
2019-06-14T17:21:54Z,0.0930555555555556,Lime,3,0,0,0
2019-06-14T21:01:50Z,3.70194444444444,Lime,105,0,0,0
2019-06-14T17:36:08Z,0.191944444444444,Lime,14,0,0,0
2019-06-19T11:46:16Z,114.335833333333,Lime,675,507,0,0
2019-06-14T18:25:59Z,0.950555555555556,Lime,34,0,0,0
2019-06-14T18:25:59Z,0.950277777777778,Lime,34,0,0,0
2019-06-14T18:23:39Z,0.901111111111111,Lime,28,0,0,0
2019-06-14T19:30:24Z,2.01194444444444,Lime,68,0,0,0
2019-06-14T17:48:17Z,0.295277777777778,Lime,15,0,0,0
2019-06-14T20:38:13Z,3.11777777777778,Lime,87,0,0,0
2019-06-14T19:12:43Z,1.68083333333333,Lime,56,0,0,0
2019-06-14T18:26:22Z,0.901111111111111,Lime,31,0,0,0
2019-06-14T18:48:08Z,1.24861111111111,Lime,42,0,0,0
2019-06-14T19:29:17Z,1.93138888888889,Lime,64,0,0,0
2019-06-14T18:05:44Z,0.531388888888889,Lime,19,0,0,0
2019-06-14T17:40:29Z,0.07,Lime,2,0,0,0
2019-06-14T19:30:25Z,1.85888888888889,Lime,62,0,0,0
2019-06-14T19:32:01Z,1.88472222222222,Lime,63,0,0,0
2019-06-14T18:23:57Z,0.707222222222222,Lime,16,0,0,0
2019-06-14T21:13:42Z,3.49805555555556,Lime,78,0,0,0
2019-06-14T19:01:28Z,1.27888888888889,Lime,42,0,0,0
2019-06-14T18:44:57Z,0.935555555555556,Lime,29,0,0,0
2019-06-14T18:37:58Z,0.818888888888889,Lime,26,0,0,0
2019-06-14T18:48:35Z,0.992222222222222,Lime,30,0,0,0
2019-06-14T19:20:33Z,1.49916666666667,Lime,46,0,0,0
2019-06-14T20:19:17Z,2.4575,Lime,71,0,0,0
2019-06-14T19:04:18Z,1.19861111111111,Lime,36,0,0,0
2019-06-14T20:10:03Z,2.29194444444444,Lime,70,0,0,0
2019-06-14T20:06:50Z,2.23694444444444,Lime,70,0,0,0
2019-06-14T18:28:25Z,0.582222222222222,Lime,15,0,0,0
2019-06-14T18:21:52Z,0.461388888888889,Lime,5,0,0,0
2019-06-14T18:28:36Z,0.571944444444444,Lime,16,0,0,0
2019-06-14T18:35:09Z,0.656666666666667,Lime,19,0,0,0
2019-06-14T18:38:52Z,0.715,Lime,23,0,0,0
2019-06-14T19:54:26Z,1.97305555555556,Lime,64,0,0,0
2019-06-14T19:41:11Z,1.71805555555556,Lime,54,0,0,0
2019-06-14T19:05:31Z,1.07,Lime,35,0,0,0
2019-06-14T18:24:50Z,0.375555555555556,Lime,8,0,0,0
2019-06-14T18:56:28Z,0.9025,Lime,29,0,0,0
2019-06-14T18:15:02Z,0.208611111111111,Lime,3,0,0,0
2019-06-14T18:37:38Z,0.331111111111111,Lime,16,0,0,0
2019-06-14T18:25:01Z,0.0805555555555556,Lime,5,0,0,0
2019-06-14T18:25:41Z,0.0666666666666667,Lime,6,0,0,0
2019-06-14T21:30:29Z,3.09305555555556,Bird,0,0,60,0
2019-06-14T19:22:38Z,0.941388888888889,Lime,31,0,0,0
2019-06-14T21:33:30Z,3.11611111111111,Lime,55,0,0,0
2019-06-14T19:33:12Z,1.10472222222222,Lime,34,0,0,0
2019-06-14T19:02:22Z,0.589166666666667,Lime,20,0,0,0
2019-06-14T18:59:58Z,0.468611111111111,Lime,14,0,0,0
2019-06-14T19:09:51Z,0.632777777777778,Lime,20,0,0,0
2019-06-14T19:13:28Z,0.681944444444444,Lime,20,0,0,0
2019-06-14T18:50:58Z,0.303888888888889,Lime,8,0,0,0
2019-06-14T19:24:40Z,0.821944444444444,Lime,26,0,0,0
2019-06-14T19:36:17Z,0.990277777777778,Lime,32,0,0,0
2019-06-14T21:08:00Z,2.45194444444444,Lime,46,0,0,0
2019-06-14T19:26:08Z,0.66,Lime,21,0,0,0
2019-06-14T19:35:46Z,0.820277777777778,Lime,27,0,0,0
2019-06-14T19:06:02Z,0.299166666666667,Lime,11,0,0,0
2019-06-14T19:41:58Z,0.855277777777778,Lime,31,0,0,0
2019-06-14T19:21:02Z,0.445,Lime,15,0,0,0
2019-06-14T19:21:15Z,0.446111111111111,Lime,16,0,0,0
2019-06-14T19:31:46Z,0.591388888888889,Lime,18,0,0,0
2019-06-14T21:07:45Z,2.17972222222222,Lime,38,0,0,0
2019-06-14T19:23:57Z,0.401111111111111,Lime,12,0,0,0
2019-06-14T19:55:06Z,0.919166666666667,Lime,32,0,0,0
2019-06-14T19:42:38Z,0.6375,Lime,21,0,0,0
2019-06-14T19:09:30Z,0.0544444444444444,Lime,0,0,0,0
2019-06-15T09:21:12Z,14.225,Lime,42,13,0,0
2019-06-14T19:55:52Z,0.799722222222222,Lime,30,0,0,0
2019-06-14T19:39:08Z,0.450833333333333,Lime,14,0,0,0
2019-06-14T19:19:55Z,0.116111111111111,Lime,4,0,0,0
2019-06-14T19:33:56Z,0.348611111111111,Lime,11,0,0,0
2019-06-14T19:24:02Z,0.0891666666666667,Lime,6,0,0,0
2019-06-14T19:55:41Z,0.518888888888889,Lime,21,0,0,0
2019-06-14T19:57:27Z,0.486111111111111,Lime,22,0,0,0
2019-06-14T20:36:10Z,1.12361111111111,Lime,23,0,0,0
2019-06-14T20:22:39Z,0.870833333333333,Lime,23,0,0,0
2019-06-14T22:44:32Z,3.2275,Lime,22,0,0,0
2019-06-14T19:37:10Z,0.0783333333333333,Lime,4,0,0,0
2019-06-14T23:51:55Z,4.27805555555556,Lime,18,0,0,0
2019-06-14T19:37:28Z,0.0191666666666667,Lime,0,0,0,0
2019-06-14T19:41:40Z,0.0322222222222222,Lime,3,0,0,0
2019-06-14T20:00:55Z,0.281666666666667,Lime,13,0,0,0
2019-06-14T20:42:51Z,0.9775,Lime,13,0,0,0
2019-06-14T20:04:02Z,0.328333333333333,Lime,13,0,0,0
2019-06-14T19:45:51Z,0.0247222222222222,Lime,2,0,0,0
2019-06-14T20:18:41Z,0.508888888888889,Lime,7,0,0,0
2019-06-14T20:33:46Z,0.757777777777778,Lime,7,0,0,0
2019-06-14T19:58:07Z,0.141944444444444,Bird,0,0,4,0
2019-06-14T20:00:01Z,0.116388888888889,Lime,5,0,0,0
2019-06-14T20:31:46Z,0.514722222222222,Lime,0,0,0,0
2019-06-14T20:31:59Z,0.518055555555556,Lime,0,0,0,0
2019-06-14T20:17:46Z,0.121944444444444,Lime,0,0,0,0
2019-06-14T20:23:50Z,0.195277777777778,Lime,0,0,0,0
2019-06-14T20:42:30Z,0.436944444444444,Lime,0,0,0,0
2019-06-14T22:45:07Z,2.27194444444444,Lime,0,0,0,0
2019-06-14T22:45:58Z,2.28361111111111,Lime,0,0,0,0
2019-06-14T20:42:51Z,0.140555555555556,Lime,0,0,0,0
2019-06-14T20:42:39Z,0.135277777777778,Lime,0,0,0,0
2019-06-15T15:42:56Z,18.9605555555556,Lime,122,199,0,0
2019-06-14T20:48:45Z,0.0488888888888889,Lime,0,0,0,0
2019-06-14T20:49:22Z,0.0544444444444444,Lime,0,0,0,0
2019-06-14T20:49:03Z,0.0361111111111111,Lime,0,0,0,0
2019-06-15T08:03:59Z,11.1861111111111,Lime,3,10,0,0
2019-06-15T11:15:11Z,13.235,Lime,18,49,0,0
2019-06-19T22:12:05Z,120,Bird,0,0,577,507
2019-06-15T04:17:42Z,5.13972222222222,Bird,0,0,0,0
2019-06-15T12:24:39Z,13.2519444444444,Bird,0,0,33,81
2019-06-15T07:34:48Z,8.32833333333333,Bird,0,0,3,9
2019-06-16T23:11:28Z,47.8494444444444,Bird,0,0,318,364
2019-06-15T04:46:18Z,5.40194444444444,Bird,0,0,0,1
2019-06-15T10:25:58Z,11.0088888888889,Bird,0,0,12,34
2019-06-15T10:03:01Z,10.2691666666667,Bird,0,0,11,18
2019-06-15T04:07:00Z,3.55388888888889,Bird,0,0,0,0
2019-06-15T04:53:20Z,4.19888888888889,Bird,0,0,0,2
2019-06-15T04:09:45Z,3.47083333333333,Bird,0,0,0,0
2019-06-15T14:38:50Z,13.8066666666667,Bird,0,0,95,148
2019-06-15T04:48:51Z,0.177777777777778,Bird,0,0,0,0
2019-06-15T09:29:11Z,4.60416666666667,Bird,0,0,11,13
2019-06-15T12:20:36Z,7.15777777777778,Bird,0,0,33,74
2019-06-15T06:45:35Z,0.670555555555556,Bird,0,0,1,0
2019-06-15T10:17:16Z,4.08944444444444,Bird,0,0,12,20
2019-06-15T10:17:15Z,4.08888888888889,Bird,0,0,12,19
2019-06-15T12:54:19Z,6.59694444444444,Bird,0,0,52,95
2019-06-15T12:37:19Z,6.31361111111111,Bird,0,0,38,84
2019-06-15T12:53:21Z,6.58055555555556,Bird,0,0,52,93
2019-06-15T11:19:20Z,4.97666666666667,Bird,0,0,19,47
2019-06-15T11:01:26Z,4.67833333333333,Bird,0,0,18,41
2019-06-15T11:20:48Z,5.00083333333333,Bird,0,0,19,49
2019-06-15T09:31:27Z,3.14194444444444,Bird,0,0,11,11
2019-06-15T14:56:19Z,8.55638888888889,Bird,0,0,103,154
2019-06-15T15:02:45Z,8.66333333333333,Bird,0,0,104,163
2019-06-15T15:43:38Z,9.30722222222222,Bird,0,0,125,195
2019-06-15T15:44:41Z,9.32472222222222,Bird,0,0,125,197
2019-06-15T15:41:59Z,9.27916666666667,Bird,0,0,121,194
2019-06-18T11:22:53Z,76.6183333333333,Bird,0,0,576,502
2019-06-17T17:34:23Z,58.8097222222222,Bird,0,0,517,502
2019-06-17T21:48:27Z,63.0441666666667,Bird,0,0,576,502
2019-06-15T12:03:23Z,5.28583333333333,Bird,0,0,27,64
2019-06-15T11:59:24Z,5.21916666666667,Bird,0,0,23,62
2019-06-15T11:48:10Z,5.03083333333333,Lime,21,55,0,0
2019-06-15T12:13:05Z,5.35972222222222,Bird,0,0,30,70
2019-06-15T12:36:55Z,5.75694444444444,Bird,0,0,37,82
2019-06-15T12:38:00Z,5.775,Bird,0,0,37,84
2019-06-17T12:10:41Z,53.2816666666667,Bird,0,0,387,412
2019-06-17T19:07:45Z,60.2325,Bird,0,0,552,502
2019-06-17T19:07:40Z,60.2311111111111,Bird,0,0,552,502
2019-06-15T10:27:16Z,3.55666666666667,Bird,0,0,10,30
2019-06-15T08:06:39Z,1.21277777777778,Bird,0,0,2,5
2019-06-15T10:30:05Z,3.60333333333333,Bird,0,0,10,31
2019-06-15T07:26:28Z,0.516111111111111,Bird,0,0,1,3
2019-06-15T10:25:31Z,3.47166666666667,Bird,0,0,10,27
2019-06-15T10:19:00Z,3.36277777777778,Bird,0,0,10,20
2019-06-15T10:25:27Z,3.47027777777778,Bird,0,0,10,26
2019-06-15T12:10:27Z,5.16111111111111,Bird,0,0,27,67
2019-06-15T12:12:20Z,5.19222222222222,Bird,0,0,29,68
2019-06-15T11:32:54Z,4.535,Bird,0,0,19,50
2019-06-15T08:06:25Z,1.08138888888889,Lime,1,4,0,0
2019-06-15T11:59:55Z,4.96444444444444,Bird,0,0,24,62
2019-06-15T14:09:50Z,7.12277777777778,Bird,0,0,86,126
2019-06-15T17:22:01Z,10.1736111111111,Bird,0,0,156,222
2019-06-15T08:34:27Z,1.37777777777778,Bird,0,0,3,7
2019-06-15T12:11:40Z,4.82222222222222,Lime,26,67,0,0
2019-06-15T08:44:37Z,1.275,Bird,0,0,4,4
2019-06-15T10:14:38Z,2.71694444444444,Bird,0,0,9,13
2019-06-15T10:41:28Z,3.015,Bird,0,0,12,28
2019-06-15T10:41:45Z,2.58055555555556,Bird,0,0,11,28
2019-06-15T08:10:49Z,0.0458333333333333,Bird,0,0,0,0
2019-06-15T10:59:29Z,2.71583333333333,Bird,0,0,14,31
2019-06-15T08:22:12Z,0.0769444444444444,Lime,0,0,0,0
2019-06-15T08:26:22Z,0.0522222222222222,Lime,0,0,0,0
2019-06-15T08:38:51Z,0.0711111111111111,Lime,0,0,0,0
2019-06-15T12:03:46Z,3.25,Lime,20,57,0,0
2019-06-15T19:57:57Z,10.9927777777778,Lime,196,215,0,0
2019-06-15T19:56:14Z,10.7583333333333,Lime,194,215,0,0
2019-06-15T13:31:02Z,3.95972222222222,Lime,58,100,0,0
2019-06-15T09:47:48Z,0.238333333333333,Bird,0,0,0,1
2019-06-15T11:59:33Z,2.39194444444444,Lime,13,52,0,0
2019-06-15T09:47:34Z,0.121111111111111,Bird,0,0,0,0
2019-06-15T10:20:31Z,0.418333333333333,Bird,0,0,1,10
2019-06-15T10:20:20Z,0.413888888888889,Bird,0,0,1,9
2019-06-15T23:47:28Z,13.8616666666667,Bird,0,0,194,219
2019-06-15T10:13:36Z,0.2,Bird,0,0,1,2
2019-06-15T10:06:55Z,0.0261111111111111,Bird,0,0,0,0
2019-06-16T14:08:28Z,27.9716666666667,Bird,0,0,235,293
2019-06-15T12:56:19Z,2.63611111111111,Bird,0,0,42,75
2019-06-15T12:40:41Z,2.37166666666667,Lime,29,66,0,0
2019-06-15T12:45:32Z,2.38805555555556,Bird,0,0,35,62
2019-06-15T13:17:26Z,2.84805555555556,Bird,0,0,55,74
2019-06-15T13:08:15Z,2.6875,Bird,0,0,50,73
2019-06-15T12:05:48Z,1.58472222222222,Bird,0,0,17,32
2019-06-15T14:48:59Z,4.30277777777778,Bird,0,0,85,117
2019-06-15T12:23:53Z,1.88333333333333,Bird,0,0,21,42
2019-06-15T13:53:21Z,3.29222222222222,Bird,0,0,64,87
2019-06-15T23:53:44Z,13.2725,Bird,0,0,191,202
2019-06-15T10:53:43Z,0.263611111111111,Bird,0,0,4,4
2019-06-15T11:30:35Z,0.823888888888889,Lime,5,17,0,0
2019-06-15T11:16:10Z,0.566388888888889,Bird,0,0,4,10
2019-06-15T11:15:57Z,0.559444444444444,Bird,0,0,4,9
2019-06-15T13:35:25Z,2.87166666666667,Lime,56,79,0,0
2019-06-15T12:09:38Z,1.35638888888889,Bird,0,0,13,31
2019-06-15T10:51:18Z,0.0452777777777778,Lime,0,0,0,0
2019-06-15T13:42:14Z,2.88722222222222,Bird,0,0,58,81
2019-06-15T14:25:41Z,3.60611111111111,Bird,0,0,75,101
2019-06-15T14:25:34Z,3.60194444444444,Bird,0,0,75,100
2019-06-15T10:57:01Z,0.0869444444444444,Bird,0,0,0,1
2019-06-15T11:46:29Z,0.746666666666667,Bird,0,0,4,13
2019-06-15T11:05:16Z,0.05,Bird,0,0,0,1
2019-06-15T12:14:05Z,1.18,Bird,0,0,14,30
2019-06-15T11:13:59Z,0.15,Bird,0,0,0,1
2019-06-15T14:18:02Z,3.20138888888889,Bird,0,0,72,89
2019-06-15T14:37:24Z,3.52083333333333,Bird,0,0,77,98
2019-06-15T12:02:08Z,0.886111111111111,Lime,9,21,0,0
2019-06-15T12:00:45Z,0.8625,Lime,8,21,0,0
2019-06-15T11:59:37Z,0.8375,Lime,7,20,0,0
2019-06-15T12:50:14Z,1.66277777777778,Bird,0,0,34,45
2019-06-15T13:47:34Z,2.58083333333333,Bird,0,0,58,75
2019-06-15T15:22:07Z,4.10027777777778,Bird,0,0,97,130
2019-06-15T12:40:40Z,1.37361111111111,Lime,21,40,0,0
2019-06-15T11:32:42Z,0.0491666666666667,Bird,0,0,1,0
2019-06-15T23:07:13Z,11.615,Bird,0,0,185,174
2019-06-15T13:45:48Z,2.2575,Bird,0,0,56,68
2019-06-15T12:25:09Z,0.881944444444444,Lime,13,27,0,0
2019-06-15T11:49:04Z,0.216666666666667,Bird,0,0,2,3
2019-06-15T11:51:42Z,0.258611111111111,Bird,0,0,2,7
2019-06-15T14:50:44Z,3.20861111111111,Bird,0,0,79,99
2019-06-15T14:08:14Z,2.47638888888889,Lime,66,73,0,0
2019-06-15T11:51:36Z,0.0811111111111111,Bird,0,0,1,3
2019-06-15T13:26:30Z,1.64277777777778,Bird,0,0,46,53
2019-06-15T12:19:59Z,0.4675,Bird,0,0,10,12
2019-06-15T13:29:36Z,1.61805555555556,Lime,45,50,0,0
2019-06-15T12:17:38Z,0.391666666666667,Bird,0,0,10,9
2019-06-15T14:25:52Z,2.48027777777778,Bird,0,0,69,77
2019-06-15T13:06:08Z,1.12583333333333,Bird,0,0,36,38
2019-06-15T12:57:06Z,0.971111111111111,Bird,0,0,33,35
2019-06-15T12:56:58Z,0.962222222222222,Bird,0,0,33,34
2019-06-15T12:33:10Z,0.557222222222222,Bird,0,0,12,18
2019-06-15T13:33:10Z,1.52138888888889,Bird,0,0,43,47
2019-06-15T12:58:37Z,0.945555555555556,Lime,30,34,0,0
2019-06-15T12:30:32Z,0.445,Bird,0,0,8,13
2019-06-15T15:10:20Z,3.07916666666667,Bird,0,0,80,104
2019-06-15T12:15:12Z,0.146666666666667,Lime,3,4,0,0
2019-06-15T13:01:04Z,0.793611111111111,Bird,0,0,28,27
2019-06-15T16:10:24Z,3.90944444444444,Lime,103,138,0,0
2019-06-15T12:50:27Z,0.543888888888889,Bird,0,0,19,17
2019-06-15T12:51:37Z,0.5625,Bird,0,0,19,18
2019-06-15T12:53:57Z,0.572777777777778,Bird,0,0,19,21
2019-06-15T12:25:30Z,0.0594444444444444,Bird,0,0,2,2
2019-06-15T12:29:07Z,0.0913888888888889,Lime,3,3,0,0
2019-06-15T12:48:03Z,0.365277777777778,Lime,13,10,0,0
2019-06-15T12:48:03Z,0.362222222222222,Lime,13,10,0,0
2019-06-17T04:13:39Z,39.7425,Bird,0,0,282,283
2019-06-15T12:45:07Z,0.241944444444444,Lime,7,7,0,0
2019-06-15T12:45:29Z,0.247222222222222,Lime,9,7,0,0
2019-06-15T12:45:22Z,0.243888888888889,Lime,8,7,0,0
2019-06-15T12:45:42Z,0.235277777777778,Lime,10,8,0,0
2019-06-15T15:38:21Z,3.10638888888889,Bird,0,0,83,108
2019-06-15T16:30:14Z,3.96666666666667,Bird,0,0,103,135
2019-06-15T15:34:49Z,3.03555555555556,Bird,0,0,82,105
2019-06-15T14:49:57Z,2.28638888888889,Lime,61,71,0,0
2019-06-15T14:24:43Z,1.84861111111111,Lime,53,54,0,0
2019-06-15T14:43:58Z,2.16611111111111,Bird,0,0,57,63
2019-06-15T14:56:34Z,2.355,Bird,0,0,65,72
2019-06-15T14:08:08Z,1.54527777777778,Bird,0,0,48,44
2019-06-15T13:58:04Z,1.37527777777778,Bird,0,0,45,40
2019-06-15T13:33:36Z,0.94,Lime,32,29,0,0
2019-06-15T13:59:17Z,1.33666666666667,Bird,0,0,45,38
2019-06-15T13:32:39Z,0.801388888888889,Bird,0,0,26,24
2019-06-15T13:00:07Z,0.244722222222222,Lime,12,11,0,0
2019-06-15T13:24:16Z,0.6175,Lime,18,19,0,0
2019-06-15T15:51:24Z,3.05888888888889,Lime,81,114,0,0
2019-06-15T12:55:27Z,0.103611111111111,Lime,1,7,0,0
2019-06-15T12:55:22Z,0.100277777777778,Lime,0,7,0,0
2019-06-15T12:56:25Z,0.1175,Lime,2,8,0,0
2019-06-15T14:35:36Z,1.73388888888889,Lime,41,51,0,0
2019-06-15T14:20:40Z,1.4725,Lime,38,43,0,0
2019-06-15T23:52:23Z,10.9833333333333,Bird,0,0,153,141
2019-06-15T15:07:35Z,2.23222222222222,Lime,56,75,0,0
2019-06-16T15:27:16Z,26.5525,Bird,0,0,222,240
2019-06-15T15:21:25Z,2.45055555555556,Lime,62,80,0,0
2019-06-15T15:23:34Z,2.485,Lime,65,83,0,0
2019-06-15T13:53:03Z,0.945277777777778,Bird,0,0,23,23
2019-06-15T13:37:50Z,0.69,Bird,0,0,17,18
2019-06-15T16:09:46Z,3.22083333333333,Bird,0,0,80,112
2019-06-17T04:08:43Z,39.1955555555556,Bird,0,0,261,264
2019-06-15T13:13:39Z,0.248611111111111,Lime,6,6,0,0
2019-06-15T13:13:21Z,0.243611111111111,Lime,5,6,0,0
2019-06-15T13:36:34Z,0.611666666666667,Lime,14,16,0,0
2019-06-15T13:21:39Z,0.358611111111111,Lime,8,9,0,0
2019-06-15T13:12:46Z,0.198055555555556,Lime,2,6,0,0
2019-06-15T13:28:14Z,0.445555555555556,Bird,0,0,8,10
2019-06-15T13:03:32Z,0.0302777777777778,Bird,0,0,0,0
2019-06-16T13:04:36Z,24.0441666666667,Bird,0,0,178,180
2019-06-15T13:07:11Z,0.0733333333333333,Bird,0,0,2,2
2019-06-15T13:07:24Z,0.075,Bird,0,0,2,3
2019-06-15T13:43:06Z,0.664166666666667,Lime,15,19,0,0
2019-06-15T13:37:50Z,0.568333333333333,Lime,13,14,0,0
2019-06-15T13:38:15Z,0.573611111111111,Lime,14,15,0,0
2019-06-15T14:04:02Z,0.9925,Bird,0,0,25,24
2019-06-15T17:07:45Z,4.04611111111111,Bird,0,0,92,123
2019-06-15T15:13:50Z,2.13888888888889,Bird,0,0,50,71
2019-06-15T14:48:41Z,1.71805555555556,Bird,0,0,37,49
2019-06-15T16:32:52Z,3.45444444444444,Bird,0,0,82,115
2019-06-15T19:14:40Z,6.15,Lime,136,123,0,0
2019-06-15T14:17:22Z,1.19111111111111,Bird,0,0,30,30
2019-06-15T13:20:21Z,0.202222222222222,Bird,0,0,5,3
2019-06-15T13:17:41Z,0.141111111111111,Bird,0,0,5,1
2019-06-15T13:35:23Z,0.426111111111111,Bird,0,0,9,9
2019-06-15T13:35:13Z,0.419444444444444,Bird,0,0,9,8
2019-06-15T18:53:50Z,5.63222222222222,Lime,124,119,0,0
2019-06-15T13:17:01Z,0.0180555555555556,Lime,1,0,0,0
2019-06-15T15:43:18Z,2.45527777777778,Lime,58,90,0,0
2019-06-15T17:50:23Z,4.57111111111111,Lime,104,119,0,0
2019-06-15T15:04:31Z,1.80194444444444,Lime,39,60,0,0
2019-06-15T14:54:57Z,1.64222222222222,Lime,36,49,0,0
2019-06-15T15:01:13Z,1.68555555555556,Bird,0,0,37,54
2019-06-15T14:18:03Z,0.965833333333333,Bird,0,0,23,27
2019-06-15T15:02:21Z,1.69972222222222,Bird,0,0,37,54
2019-06-15T13:55:08Z,0.538333333333333,Lime,10,13,0,0
2019-06-15T13:25:56Z,0.0388888888888889,Bird,0,0,1,0
